sku_id,category,subcategory,snapshot_date,on_hand_units,on_order_units,inventory_position,lead_time_days,source_reorder_point,calculated_risk_threshold,demand_rate_weekly,forecast_rate_weekly,preferred_demand_source,coverage_weeks,shortfall_units,stockout_risk,overstock_risk,volatility_cv,unit_cost,excess_units_over_healthy,inventory_value_exposure_rupees,stockout_shortfall_rupees,rupee_value_at_stake,decision,decision_reason,data_quality_flag,weeks_observed
SKU02344,Health & Wellness,Vitamins & Supplements,2025-12-31 00:00:00,71.0,0.0,71.0,14.0,80.0,6.0,3.0,1.0,d3_forecast,23.666666666666668,0.0,0.0,1.0,,342.59,59.0,20212.809999999998,0.0,20212.809999999998,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00219,Grocery,Flour & Atta,2025-12-31 00:00:00,262.0,0.0,262.0,14.0,92.0,6.0,3.0,5.0,d3_forecast,87.33333333333333,0.0,0.0,1.0,,80.3,250.0,20075.0,0.0,20075.0,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04785,Personal Care,Skin Care,2025-12-31 00:00:00,82.0,0.0,82.0,14.0,65.0,2.0,1.0,1.0,d3_forecast,82.0,0.0,0.0,1.0,,257.01,78.0,20046.78,0.0,20046.78,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01384,Snacks & Confectionery,Chips & Crisps,2025-12-31 00:00:00,131.0,0.0,131.0,14.0,84.0,5.0,2.5,1.0,d3_forecast,52.4,0.0,0.0,1.0,,165.66,121.0,20044.86,0.0,20044.86,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU02711,Snacks & Confectionery,Namkeen,2025-12-31 00:00:00,312.0,0.0,312.0,14.0,279.0,2.0,1.0,1.0,d3_forecast,312.0,0.0,0.0,1.0,,65.04,308.0,20032.320000000003,0.0,20032.320000000003,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU03765,Apparel & Footwear,Kids Wear,2025-12-31 00:00:00,37.0,0.0,37.0,14.0,28.0,4.666666666666667,2.3333333333333335,2.0,d3_forecast,15.857142857142856,0.0,0.0,0.982142857142857,,723.15,27.666666666666664,20007.149999999998,0.0,20007.149999999998,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU03700,Snacks & Confectionery,Chocolates,2025-12-31 00:00:00,390.0,0.0,390.0,14.0,163.0,5.5625,2.6,2.78125,d3_forecast,140.22471910112358,0.0,0.0,1.0,0.21066252211737155,52.79,378.875,20000.81125,0.0,20000.81125,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU00957,Snacks & Confectionery,Chips & Crisps,2025-12-31 00:00:00,211.0,0.0,211.0,14.0,87.0,4.0,2.0,3.0,d3_forecast,105.5,0.0,0.0,1.0,,98.5,203.0,19995.5,0.0,19995.5,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00777,Frozen Foods,Ice Cream,2025-12-31 00:00:00,92.0,0.0,92.0,14.0,93.0,7.0,3.5,3.0,d3_forecast,26.285714285714285,0.0,0.0,1.0,,256.31,78.0,19992.18,0.0,19992.18,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01779,Snacks & Confectionery,Namkeen,2025-12-31 00:00:00,216.0,0.0,216.0,14.0,73.0,2.0,1.0,1.0,d3_forecast,216.0,0.0,0.0,1.0,0.0,94.26,212.0,19983.120000000003,0.0,19983.120000000003,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU01760,Stationery & Office,Office Supplies,2025-12-31 00:00:00,117.0,0.0,117.0,14.0,119.0,2.0,1.0,0.0,d3_forecast,117.0,0.0,0.0,1.0,,176.48,113.0,19942.239999999998,0.0,19942.239999999998,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU04146,Stationery & Office,Notebooks,2025-12-31 00:00:00,161.0,0.0,161.0,14.0,60.0,2.0,1.0,0.0,d3_forecast,161.0,0.0,0.0,1.0,,126.79,157.0,19906.030000000002,0.0,19906.030000000002,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00905,Grocery,Sugar & Salt,2025-12-31 00:00:00,144.0,0.0,144.0,14.0,119.0,2.0,1.0,0.0,d3_forecast,144.0,0.0,0.0,1.0,,142.05,140.0,19887.0,0.0,19887.0,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU03821,Home Care,Air Fresheners,2025-12-31 00:00:00,231.0,0.0,231.0,14.0,179.0,2.0,1.0,0.0,d3_forecast,231.0,0.0,0.0,1.0,,87.59,227.0,19882.93,0.0,19882.93,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU02037,Dairy & Bakery,Butter & Ghee,2025-12-31 00:00:00,143.0,0.0,143.0,14.0,133.0,3.3333333333333335,1.6666666666666667,1.5,d3_forecast,85.8,0.0,0.0,1.0,,145.73,136.33333333333334,19867.856666666667,0.0,19867.856666666667,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU04120,Frozen Foods,Ice Cream,2025-12-31 00:00:00,155.0,0.0,155.0,14.0,92.0,2.0,1.0,0.0,d3_forecast,155.0,0.0,0.0,1.0,,131.54,151.0,19862.539999999997,0.0,19862.539999999997,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU04394,Health & Wellness,First Aid,2025-12-31 00:00:00,129.0,0.0,129.0,14.0,100.0,2.0,1.0,0.0,d3_forecast,129.0,0.0,0.0,1.0,,158.72,125.0,19840.0,0.0,19840.0,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU02636,Beverages,Tea,2025-12-31 00:00:00,151.0,0.0,151.0,14.0,133.0,4.0,2.0,0.0,d3_forecast,75.5,0.0,0.0,1.0,,138.71,143.0,19835.530000000002,0.0,19835.530000000002,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU02990,Home Care,Laundry,2025-12-31 00:00:00,93.0,0.0,93.0,14.0,160.0,4.666666666666667,2.3333333333333335,2.4375,d3_forecast,39.857142857142854,0.0,0.0,1.0,,236.26,83.66666666666667,19767.086666666666,0.0,19767.086666666666,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU01644,Dairy & Bakery,Milk,2025-12-31 00:00:00,408.0,0.0,408.0,14.0,212.0,2.6666666666666665,1.25,1.3333333333333333,d3_forecast,306.0,0.0,0.0,1.0,0.4,49.07,402.6666666666667,19758.853333333336,0.0,19758.853333333336,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU04432,Stationery & Office,Writing Instruments,2025-12-31 00:00:00,88.0,0.0,88.0,14.0,100.0,4.355993763148282,2.1666666666666665,2.177996881574141,d3_forecast,40.40409825398751,0.0,0.0,1.0,0.6171303908506353,248.42,79.28801247370343,19696.728058717406,0.0,19696.728058717406,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,12.0
SKU03446,Dairy & Bakery,Bread,2025-12-31 00:00:00,244.0,0.0,244.0,14.0,93.0,3.75,1.7142857142857142,1.875,d3_forecast,130.13333333333333,0.0,0.0,1.0,0.5548606765399494,83.25,236.5,19688.625,0.0,19688.625,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,7.0
SKU02053,Grocery,Pulses & Lentils,2025-12-31 00:00:00,138.0,0.0,138.0,14.0,62.0,2.0,1.0,0.0,d3_forecast,138.0,0.0,0.0,1.0,,146.87,134.0,19680.58,0.0,19680.58,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU03453,Beverages,Juices,2025-12-31 00:00:00,171.0,0.0,171.0,14.0,75.0,5.0,2.5,2.0,d3_forecast,68.4,0.0,0.0,1.0,,122.21,161.0,19675.809999999998,0.0,19675.809999999998,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00153,Grocery,Pulses & Lentils,2025-12-31 00:00:00,174.0,0.0,174.0,14.0,103.0,5.0,2.5,4.0,d3_forecast,69.6,0.0,0.0,1.0,,119.92,164.0,19666.88,0.0,19666.88,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00804,Home Care,Air Fresheners,2025-12-31 00:00:00,269.0,0.0,269.0,14.0,356.0,2.583333333333333,1.25,1.2916666666666665,d3_forecast,208.25806451612905,0.0,0.0,1.0,0.4,74.42,263.8333333333333,19634.476666666666,0.0,19634.476666666666,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU00992,Personal Care,Skin Care,2025-12-31 00:00:00,179.0,0.0,179.0,14.0,124.0,2.6666666666666665,1.3333333333333333,1.5,d3_forecast,134.25,0.0,0.0,1.0,,113.0,173.66666666666666,19624.333333333332,0.0,19624.333333333332,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU01358,Home Care,Surface Cleaners,2025-12-31 00:00:00,174.0,0.0,174.0,14.0,111.0,6.666666666666667,3.3333333333333335,3.3125,d3_forecast,52.199999999999996,0.0,0.0,1.0,,122.11,160.66666666666666,19619.006666666664,0.0,19619.006666666664,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU04438,Dairy & Bakery,Yogurt,2025-12-31 00:00:00,200.0,0.0,200.0,14.0,156.0,4.1000000000000005,2.0,2.0500000000000003,d3_forecast,97.56097560975608,0.0,0.0,1.0,0.6324555320336759,102.06,191.8,19575.108,0.0,19575.108,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,6.0
SKU01876,Home Care,Pest Control,2025-12-31 00:00:00,95.0,0.0,95.0,14.0,83.0,4.0,2.0,3.0,d3_forecast,47.5,0.0,0.0,1.0,,223.6,87.0,19453.2,0.0,19453.2,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01891,Dairy & Bakery,Bread,2025-12-31 00:00:00,562.0,0.0,562.0,14.0,222.0,2.0,1.0,0.0,d3_forecast,562.0,0.0,0.0,1.0,,34.83,558.0,19435.14,0.0,19435.14,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00131,Dairy & Bakery,Eggs,2025-12-31 00:00:00,261.0,0.0,261.0,14.0,140.0,2.5,1.25,1.25,d3_forecast,208.8,0.0,0.0,1.0,0.3703280399090206,75.8,256.0,19404.8,0.0,19404.8,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,8.0
SKU02199,Snacks & Confectionery,Candy,2025-12-31 00:00:00,288.0,0.0,288.0,14.0,183.0,8.0,4.0,5.0,d3_forecast,72.0,0.0,0.0,1.0,,71.21,272.0,19369.12,0.0,19369.12,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU03596,Stationery & Office,Writing Instruments,2025-12-31 00:00:00,125.0,0.0,125.0,14.0,122.0,3.0,1.5,2.0,d3_forecast,83.33333333333333,0.0,0.0,1.0,,162.76,119.0,19368.44,0.0,19368.44,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU02084,Beverages,Bottled Water,2025-12-31 00:00:00,239.0,0.0,239.0,14.0,126.0,2.0,1.0,1.0,d3_forecast,239.0,0.0,0.0,1.0,,82.36,235.0,19354.6,0.0,19354.6,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU04434,Electronics & Accessories,Mobile Accessories,2025-12-31 00:00:00,50.0,0.0,50.0,14.0,74.0,4.0,2.0,0.0,d3_forecast,25.0,0.0,0.0,1.0,,460.5,42.0,19341.0,0.0,19341.0,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU03140,Snacks & Confectionery,Chocolates,2025-12-31 00:00:00,229.0,0.0,229.0,14.0,177.0,2.0,1.0,1.0,d3_forecast,229.0,0.0,0.0,1.0,,85.94,225.0,19336.5,0.0,19336.5,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU02013,Personal Care,Bath & Body,2025-12-31 00:00:00,123.0,0.0,123.0,14.0,125.0,5.0,2.5,1.0,d3_forecast,49.2,0.0,0.0,1.0,,170.92,113.0,19313.96,0.0,19313.96,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00269,Dairy & Bakery,Bread,2025-12-31 00:00:00,158.0,0.0,158.0,14.0,72.0,2.0,1.0,0.0,d3_forecast,158.0,0.0,0.0,1.0,,125.25,154.0,19288.5,0.0,19288.5,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00171,Dairy & Bakery,Cheese,2025-12-31 00:00:00,113.0,0.0,113.0,14.0,97.0,3.3333333333333335,1.5,1.6666666666666667,d3_forecast,67.8,0.0,0.0,1.0,0.38490017945975047,181.29,106.33333333333333,19277.17,0.0,19277.17,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU02755,Health & Wellness,First Aid,2025-12-31 00:00:00,36.0,0.0,36.0,14.0,23.0,3.0,1.4,1.5,d3_forecast,24.0,0.0,0.0,1.0,0.3912303982179758,642.08,30.0,19262.4,0.0,19262.4,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU04148,Apparel & Footwear,Women's Wear,2025-12-31 00:00:00,37.0,0.0,37.0,14.0,49.0,4.0,2.0,2.0,d3_forecast,18.5,0.0,0.0,1.0,,664.07,29.0,19258.030000000002,0.0,19258.030000000002,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04732,Stationery & Office,Office Supplies,2025-12-31 00:00:00,339.0,0.0,339.0,14.0,309.0,3.416666666666667,1.5,1.7083333333333335,d3_forecast,198.43902439024387,0.0,0.0,1.0,0.38490017945975047,57.82,332.1666666666667,19205.876666666667,0.0,19205.876666666667,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU01476,Stationery & Office,Writing Instruments,2025-12-31 00:00:00,121.0,0.0,121.0,14.0,43.0,2.0,1.0,0.0,d3_forecast,121.0,0.0,0.0,1.0,,163.94,117.0,19180.98,0.0,19180.98,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU01530,Frozen Foods,Ice Cream,2025-12-31 00:00:00,91.0,0.0,91.0,14.0,53.0,4.0,1.8,2.0,d3_forecast,45.5,0.0,0.0,1.0,0.4648111258522642,230.69,83.0,19147.27,0.0,19147.27,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU00375,Dairy & Bakery,Bread,2025-12-31 00:00:00,255.0,0.0,255.0,14.0,218.0,2.8,1.5,1.4,d3_forecast,182.14285714285717,0.0,0.0,1.0,0.3651483716701107,76.77,249.4,19146.438,0.0,19146.438,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,6.0
SKU03916,Personal Care,Bath & Body,2025-12-31 00:00:00,195.0,0.0,195.0,14.0,125.0,3.0,1.5,2.0,d3_forecast,130.0,0.0,0.0,1.0,,101.25,189.0,19136.25,0.0,19136.25,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU03099,Beverages,Bottled Water,2025-12-31 00:00:00,187.0,0.0,187.0,14.0,168.0,3.0,1.5,2.0,d3_forecast,124.66666666666667,0.0,0.0,1.0,,105.72,181.0,19135.32,0.0,19135.32,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01698,Frozen Foods,Frozen Meat,2025-12-31 00:00:00,83.0,0.0,83.0,14.0,120.0,2.0,1.0,1.0,d3_forecast,83.0,0.0,0.0,1.0,,242.16,79.0,19130.64,0.0,19130.64,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04718,Dairy & Bakery,Cheese,2025-12-31 00:00:00,177.0,0.0,177.0,14.0,139.0,4.0,2.0,0.0,d3_forecast,88.5,0.0,0.0,1.0,,113.09,169.0,19112.21,0.0,19112.21,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00496,Dairy & Bakery,Milk,2025-12-31 00:00:00,93.0,0.0,93.0,14.0,71.0,5.0,2.5,3.0,d3_forecast,37.2,0.0,0.0,1.0,,230.13,83.0,19100.79,0.0,19100.79,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04513,Beverages,Soft Drinks,2025-12-31 00:00:00,207.0,0.0,207.0,14.0,203.0,2.35,1.3333333333333333,1.175,d3_forecast,176.17021276595744,0.0,0.0,1.0,0.38729833462074165,94.35,202.3,19087.005,0.0,19087.005,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,6.0
SKU02379,Beverages,Coffee,2025-12-31 00:00:00,261.0,0.0,261.0,14.0,196.0,2.6666666666666665,1.25,1.3333333333333333,d3_forecast,195.75,0.0,0.0,1.0,0.4,74.65,255.66666666666666,19085.516666666666,0.0,19085.516666666666,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU00404,Dairy & Bakery,Bread,2025-12-31 00:00:00,131.0,0.0,131.0,14.0,92.0,4.9750000000000005,2.727272727272727,2.4875000000000003,d3_forecast,52.66331658291457,0.0,0.0,1.0,0.6155395104206464,157.47,121.05,19061.7435,0.0,19061.7435,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,11.0
SKU03558,Apparel & Footwear,Men's Wear,2025-12-31 00:00:00,22.0,0.0,22.0,14.0,29.0,4.0,1.8,2.0,d3_forecast,11.0,0.0,0.0,0.375,0.6085806194501846,1360.72,14.0,19050.08,0.0,19050.08,WATCH_VOLATILE,demand volatility CV 0.61 >= 0.50,low_history,5.0
SKU00232,Stationery & Office,Office Supplies,2025-12-31 00:00:00,260.0,0.0,260.0,14.0,159.0,3.4,1.6666666666666667,1.7,d3_forecast,152.94117647058823,0.0,0.0,1.0,0.3098386676965933,75.15,253.2,19027.98,0.0,19027.98,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,6.0
SKU00424,Grocery,Spices & Seasoning,2025-12-31 00:00:00,93.0,0.0,93.0,14.0,117.0,3.3333333333333335,2.25,1.6666666666666667,d3_forecast,55.8,0.0,0.0,1.0,0.5592469952052407,220.4,86.33333333333333,19027.866666666665,0.0,19027.866666666665,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU01669,Beverages,Coffee,2025-12-31 00:00:00,225.0,0.0,225.0,14.0,122.0,2.0,1.0,0.0,d3_forecast,225.0,0.0,0.0,1.0,,85.98,221.0,19001.58,0.0,19001.58,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU03222,Snacks & Confectionery,Candy,2025-12-31 00:00:00,522.0,0.0,522.0,14.0,350.0,10.0,5.0,0.0,d3_forecast,104.4,0.0,0.0,1.0,,37.84,502.0,18995.68,0.0,18995.68,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU03241,Dairy & Bakery,Yogurt,2025-12-31 00:00:00,281.0,0.0,281.0,14.0,227.0,3.3333333333333335,1.75,1.6666666666666667,d3_forecast,168.6,0.0,0.0,1.0,0.2857142857142857,69.23,274.3333333333333,18992.096666666668,0.0,18992.096666666668,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU04923,Snacks & Confectionery,Biscuits & Cookies,2025-12-31 00:00:00,529.0,0.0,529.0,14.0,260.0,2.0,1.0,1.0,d3_forecast,529.0,0.0,0.0,1.0,,36.17,525.0,18989.25,0.0,18989.25,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU03692,Home Care,Dishwashing,2025-12-31 00:00:00,135.0,0.0,135.0,14.0,59.0,6.0,3.0,2.875,d3_forecast,45.0,0.0,0.0,1.0,,153.74,123.0,18910.02,0.0,18910.02,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU04867,Grocery,Sugar & Salt,2025-12-31 00:00:00,99.0,0.0,99.0,14.0,57.0,2.0,1.0,1.0,d3_forecast,99.0,0.0,0.0,1.0,,198.57,95.0,18864.149999999998,0.0,18864.149999999998,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
