sku_id,category,subcategory,launch_date,unit_cost,list_price
SKU03099,Beverages,Bottled Water,2024-07-28,105.72,189.1
SKU03100,Personal Care,Men's Grooming,2023-10-29,227.16,403.04
SKU03101,Personal Care,Bath & Body,2023-11-24,159.27,242.48
SKU03102,Electronics & Accessories,Mobile Accessories,,786.66,1334.54
SKU03103,Beverages,Soft Drinks,2025-05-04,136.2,225.45
SKU03104,Personal Care,Oral Care,2022-04-14,282.02,480.01
SKU03105,Snacks & Confectionery,Candy,2022-02-09,115.79,160.13
SKU03106,Snacks & Confectionery,Chocolates,2022-01-18,83.45,127.35
SKU03107,Snacks & Confectionery,Chocolates,2023-05-09,103.12,135.95
SKU03108,Snacks & Confectionery,Namkeen,2023-11-18,76.09,124.21
SKU03109,Frozen Foods,Ice Cream,2022-12-13,220.4,312.25
SKU03110,Personal Care,Men's Grooming,2022-07-05,183.97,304.91
SKU03111,Home Care,Air Fresheners,2025-05-20,302.65,546.67
SKU03112,Home Care,Air Fresheners,2024-01-16,276.4,382.71
SKU03113,Electronics & Accessories,Small Appliances,2024-04-05,710.59,1211.82
SKU03114,Home & Kitchen,Storage & Containers,2022-04-16,371.21,513.11
SKU03115,Frozen Foods,Frozen Vegetables,2022-03-01,581.3,804.38
SKU03116,Health & Wellness,First Aid,2023-10-12,576.73,804.33
SKU03117,Electronics & Accessories,Mobile Accessories,2022-03-21,3319.27,4755.47
SKU03118,Electronics & Accessories,Batteries,2024-12-21,1204.19,1561.39
SKU03119,Beverages,Soft Drinks,2022-01-01,21.37,37.56
SKU03120,Stationery & Office,Writing Instruments,2022-06-17,147.5,188.39
SKU03121,Beverages,Bottled Water,2025-07-30,28.39,50.11
SKU03122,Personal Care,Skin Care,2022-05-07,177.79,263.85
SKU03123,Health & Wellness,Vitamins & Supplements,,277.98,356.02
SKU03124,Personal Care,Oral Care,2025-06-06,264.55,428.6
SKU03125,Snacks & Confectionery,Chips & Crisps,2025-09-03,44.83,59.03
SKU03126,Stationery & Office,Office Supplies,2022-04-12,90.98,130.29
SKU03127,Grocery,Spices & Seasoning,2022-12-07,189.9,248.14
SKU03128,Snacks & Confectionery,Namkeen,2023-01-10,32.92,58.56
SKU03129,Stationery & Office,Notebooks,2024-03-09,50.03,72.61
SKU03130,Electronics & Accessories,Small Appliances,2023-01-18,2504.6,4194.16
SKU03131,Beverages,Tea,2022-05-10,28.71,51.77
SKU03132,Apparel & Footwear,Women's Wear,2024-11-24,1386.91,1920.29
SKU03133,Stationery & Office,Notebooks,2022-03-27,193.86,262.89
SKU03134,Beverages,Tea,2022-06-19,144.57,196.94
SKU03135,Personal Care,Bath & Body,2022-10-01,288.18,393.82
SKU03136,Home Care,Laundry,2022-04-16,168.63,224.84
SKU03137,Beverages,Soft Drinks,2022-01-31,110.27,165.23
SKU03138,Snacks & Confectionery,Biscuits & Cookies,2022-02-16,63.21,99.25
SKU03139,Snacks & Confectionery,Chocolates,2022-06-27,29.62,39.88
SKU03140,Snacks & Confectionery,Chocolates,2022-09-03,85.94,119.93
SKU03141,Personal Care,Oral Care,2025-09-21,350.77,584.62
SKU03142,Home Care,Dishwashing,2022-07-08,207.99,315.7
SKU03143,Snacks & Confectionery,Chips & Crisps,,45.38,76.2
SKU03144,Dairy & Bakery,Milk,,285.24,383.01
SKU03145,Snacks & Confectionery,Chips & Crisps,2023-08-09,29.02,47.44
SKU03146,Apparel & Footwear,Kids Wear,2023-12-07,903.11,1279.79
SKU03147,Snacks & Confectionery,Namkeen,,111.1,151.39
SKU03148,Home & Kitchen,Storage & Containers,2023-11-07,1448.01,1814.77
SKU03149,Frozen Foods,Frozen Vegetables,2022-08-07,401.94,610.58
SKU03150,Apparel & Footwear,Women's Wear,2023-06-25,2742.62,3570.59
SKU03151,Health & Wellness,OTC Medicine,2025-01-24,237.64,331.86
SKU03152,Dairy & Bakery,Cheese,2024-04-07,48.46,87.77
SKU03153,Health & Wellness,First Aid,2022-04-09,204.08,315.02
SKU03154,Dairy & Bakery,Bread,2022-05-14,71.87,110.82
SKU03155,Beverages,Juices,2024-09-05,72.43,124.9
SKU03156,Dairy & Bakery,Butter & Ghee,2022-07-24,131.93,200.11
SKU03157,Dairy & Bakery,Butter & Ghee,2023-01-06,96.86,167.25
SKU03158,Beverages,Bottled Water,2022-12-16,75.89,100.01
SKU03159,Grocery,Spices & Seasoning,2022-03-16,86.46,134.99
SKU03160,Stationery & Office,Writing Instruments,2022-03-09,151.71,254.64
SKU03161,Frozen Foods,Frozen Vegetables,2024-09-26,156.76,223.8
SKU03162,Personal Care,Skin Care,2022-04-06,279.46,365.6
SKU03163,Stationery & Office,Writing Instruments,2023-01-24,235.91,301.01
SKU03164,Snacks & Confectionery,Candy,2022-11-04,43.23,55.88
SKU03165,Personal Care,Skin Care,2025-03-29,246.38,319.76
SKU03166,Home & Kitchen,Cookware,2022-01-20,212.65,333.83
SKU03167,Health & Wellness,OTC Medicine,2022-12-10,849.31,1255.71
SKU03168,Personal Care,Oral Care,2022-09-12,110.41,171.75
SKU03169,Dairy & Bakery,Cheese,2023-04-01,271.41,347.71
SKU03170,Grocery,Pulses & Lentils,2023-01-18,186.2,324.84
SKU03171,Beverages,Tea,2022-08-30,99.7,144.79
SKU03172,Beverages,Tea,2022-11-02,58.89,96.27
SKU03173,Apparel & Footwear,Kids Wear,2025-01-03,1441.24,1889.92
SKU03174,Health & Wellness,Vitamins & Supplements,2022-11-10,668.06,1052.39
SKU03175,Home Care,Surface Cleaners,2022-10-16,123.07,160.68
SKU03176,Apparel & Footwear,Footwear,2022-04-06,967.07,1236.65
SKU03177,Beverages,Juices,,35.78,60.33
SKU03178,Snacks & Confectionery,Biscuits & Cookies,2024-10-25,104.35,141.29
SKU03179,Personal Care,Skin Care,2024-02-03,187.69,294.42
SKU03180,Stationery & Office,Writing Instruments,2024-06-02,231.05,355.01
SKU03181,Health & Wellness,Vitamins & Supplements,2022-02-17,309.79,500.79
SKU03182,Home & Kitchen,Cookware,2024-04-20,603.79,857.46
SKU03183,Snacks & Confectionery,Namkeen,2022-11-06,130.2,204.79
SKU03184,Home & Kitchen,Cookware,2023-08-17,929.43,1264.26
SKU03185,Grocery,Sugar & Salt,2023-01-11,245.06,329.11
SKU03186,Snacks & Confectionery,Chocolates,2022-09-18,42.82,66.0
SKU03187,Frozen Foods,Frozen Meat,2024-05-05,296.55,538.03
SKU03188,Grocery,Flour & Atta,2025-06-25,273.39,482.57
SKU03189,Home & Kitchen,Storage & Containers,2025-11-25,186.06,300.85
SKU03190,Home & Kitchen,Storage & Containers,2022-04-28,791.57,1003.94
SKU03191,Frozen Foods,Ready Meals,2024-02-01,270.43,417.04
SKU03192,Dairy & Bakery,Yogurt,2022-02-18,210.45,285.92
SKU03193,Beverages,Juices,2023-01-06,203.19,259.16
SKU03194,Health & Wellness,OTC Medicine,2022-03-05,412.63,649.38
SKU03195,Frozen Foods,Frozen Meat,2023-02-13,421.15,610.08
SKU03196,Apparel & Footwear,Footwear,2022-01-13,638.93,837.3
SKU03197,Health & Wellness,Vitamins & Supplements,,363.7,516.84
SKU03198,Beverages,Juices,2022-11-15,74.48,128.85
SKU03199,Beverages,Coffee,2022-01-02,57.97,78.08
SKU03200,Apparel & Footwear,Footwear,,1713.06,2207.48
SKU03201,Beverages,Soft Drinks,2022-07-26,79.86,107.6
SKU03202,Stationery & Office,Writing Instruments,2024-09-03,106.4,144.15
SKU03203,Beverages,Bottled Water,2022-01-28,134.94,182.62
SKU03204,Electronics & Accessories,Batteries,2022-04-09,1188.51,1690.3
SKU03205,Stationery & Office,Writing Instruments,2022-12-09,35.18,57.49
SKU03206,Home Care,Pest Control,2022-06-08,228.53,293.85
SKU03207,Grocery,Sugar & Salt,2022-11-08,114.33,196.37
SKU03208,Home & Kitchen,Storage & Containers,2024-10-31,863.59,1141.07
SKU03209,Snacks & Confectionery,Namkeen,2022-01-31,49.01,76.6
SKU03210,Frozen Foods,Ready Meals,2023-12-23,810.37,1127.93
SKU03211,Stationery & Office,Notebooks,,100.17,133.34
SKU03212,Electronics & Accessories,Small Appliances,2023-03-14,1491.33,1989.37
SKU03213,Grocery,Spices & Seasoning,2022-03-14,133.75,226.59
SKU03214,Apparel & Footwear,Men's Wear,2023-04-24,1239.97,1764.51
SKU03215,Beverages,Energy Drinks,2022-01-07,102.27,169.43
SKU03216,Electronics & Accessories,Small Appliances,2023-08-06,1247.1,2157.51
SKU03217,Health & Wellness,First Aid,2024-05-18,463.48,683.2
SKU03218,Dairy & Bakery,Butter & Ghee,,141.83,177.98
SKU03219,Home Care,Surface Cleaners,2023-03-25,110.58,139.02
SKU03220,Beverages,Energy Drinks,2022-06-06,57.62,83.11
SKU03221,Stationery & Office,Office Supplies,,87.05,117.16
SKU03222,Snacks & Confectionery,Candy,2024-05-25,37.84,61.79
SKU03223,Dairy & Bakery,Bread,,125.7,207.4
SKU03224,Frozen Foods,Frozen Vegetables,2025-07-27,231.64,318.78
SKU03225,Electronics & Accessories,Small Appliances,2023-09-08,1227.69,1644.59
SKU03226,Frozen Foods,Frozen Vegetables,2023-01-03,275.91,375.15
SKU03227,Frozen Foods,Frozen Vegetables,2022-04-19,220.98,383.56
SKU03228,Frozen Foods,Frozen Vegetables,2022-04-26,254.48,398.21
SKU03229,Home & Kitchen,Home Decor,2022-03-15,720.81,1284.76
SKU03230,Personal Care,Oral Care,2024-06-13,464.36,622.02
SKU03231,Apparel & Footwear,Men's Wear,2023-07-21,1070.98,1705.55
SKU03232,Apparel & Footwear,Men's Wear,2022-02-05,1462.03,2223.84
SKU03233,Stationery & Office,Writing Instruments,2022-05-07,232.11,334.11
SKU03234,Home & Kitchen,Home Decor,2022-05-02,423.12,769.12
SKU03235,Apparel & Footwear,Footwear,2025-06-04,1052.65,1648.55
SKU03236,Snacks & Confectionery,Chocolates,2022-08-19,117.75,160.9
SKU03237,Apparel & Footwear,Kids Wear,,878.31,1413.17
SKU03238,Electronics & Accessories,Small Appliances,,769.01,1110.29
SKU03239,Dairy & Bakery,Yogurt,2024-12-12,131.27,165.27
SKU03240,Electronics & Accessories,Mobile Accessories,2022-11-15,604.07,1042.33
SKU03241,Dairy & Bakery,Yogurt,2023-06-21,69.23,112.19
SKU03242,Frozen Foods,Ice Cream,2022-06-01,177.31,245.93
SKU03243,Apparel & Footwear,Footwear,2022-09-14,800.99,1144.93
SKU03244,Snacks & Confectionery,Chips & Crisps,2023-08-01,92.8,116.8
SKU03245,Personal Care,Skin Care,2024-12-07,216.78,388.05
SKU03246,Apparel & Footwear,Footwear,2022-06-05,1930.04,2508.18
SKU03247,Home Care,Air Fresheners,2024-08-26,202.3,300.98
SKU03248,Stationery & Office,Notebooks,2023-06-27,100.33,165.37
SKU03249,Grocery,Sugar & Salt,2022-12-13,299.32,442.88
SKU03250,Electronics & Accessories,Mobile Accessories,2022-05-14,635.2,972.67
SKU03251,Apparel & Footwear,Kids Wear,,1217.36,2046.55
SKU03252,Stationery & Office,Notebooks,2022-01-14,289.32,478.33
SKU03253,Beverages,Soft Drinks,2023-07-04,59.06,94.95
SKU03254,Stationery & Office,Office Supplies,2025-08-30,134.91,196.07
SKU03255,Personal Care,Men's Grooming,,229.95,402.87
SKU03256,Personal Care,Skin Care,2022-10-15,260.35,454.99
SKU03257,Personal Care,Skin Care,2022-09-23,227.1,358.81
SKU03258,Health & Wellness,First Aid,2022-10-28,926.98,1275.38
SKU03259,Health & Wellness,Vitamins & Supplements,2022-02-18,478.37,602.04
SKU03260,Home Care,Air Fresheners,2023-02-10,110.54,199.9
SKU03261,Grocery,Sugar & Salt,2023-10-01,73.25,92.36
SKU03262,Stationery & Office,Office Supplies,2025-03-12,172.74,239.42
SKU03263,Snacks & Confectionery,Biscuits & Cookies,2023-10-12,57.86,74.64
SKU03264,Beverages,Juices,2025-04-09,154.23,225.45
SKU03265,Health & Wellness,OTC Medicine,,410.65,616.83
SKU03266,Personal Care,Skin Care,2025-10-08,312.71,419.02
SKU03267,Health & Wellness,First Aid,2022-04-23,149.07,216.74
SKU03268,Home & Kitchen,Storage & Containers,2022-03-24,569.13,734.99
SKU03269,Beverages,Coffee,,114.24,147.74
SKU03270,Dairy & Bakery,Cheese,2025-03-19,100.69,147.5
SKU03271,Frozen Foods,Ready Meals,2022-05-14,407.06,587.02
SKU03272,Apparel & Footwear,Kids Wear,2024-03-01,569.49,857.58
SKU03273,Health & Wellness,Vitamins & Supplements,2023-09-14,912.26,1262.9
SKU03274,Personal Care,Hair Care,2022-01-25,113.1,156.95
SKU03275,Health & Wellness,Vitamins & Supplements,2022-08-15,605.13,849.13
SKU03276,Stationery & Office,Writing Instruments,2022-08-11,154.52,273.21
SKU03277,Home Care,Dishwashing,2022-07-15,177.38,224.28
SKU03278,Home & Kitchen,Cookware,2022-01-07,1026.41,1619.2
SKU03279,Apparel & Footwear,Kids Wear,2025-09-01,1205.23,1970.77
SKU03280,Dairy & Bakery,Bread,2022-12-12,127.34,211.26
SKU03281,Snacks & Confectionery,Chips & Crisps,2022-07-08,96.88,170.76
SKU03282,Apparel & Footwear,Men's Wear,2022-10-18,1030.17,1550.85
SKU03283,Snacks & Confectionery,Chips & Crisps,2022-04-02,52.48,93.64
SKU03284,Personal Care,Bath & Body,2023-11-13,146.77,248.67
SKU03285,Snacks & Confectionery,Biscuits & Cookies,2022-03-23,34.0,61.67
SKU03286,Health & Wellness,Vitamins & Supplements,,434.11,731.23
SKU03287,Dairy & Bakery,Cheese,2022-01-04,128.22,160.51
SKU03288,Health & Wellness,OTC Medicine,2022-09-13,884.45,1290.49
SKU03289,Stationery & Office,Notebooks,2022-10-14,26.64,47.01
SKU03290,Apparel & Footwear,Kids Wear,2023-03-13,1155.95,1672.77
SKU03291,Stationery & Office,Writing Instruments,2023-09-15,20.22,28.88
SKU03292,Grocery,Pulses & Lentils,2022-01-13,112.68,164.03
SKU03293,Home Care,Dishwashing,2023-01-07,174.02,274.48
SKU03294,Snacks & Confectionery,Chips & Crisps,2025-12-30,68.62,96.06
SKU03295,Stationery & Office,Office Supplies,2024-02-03,62.34,106.45
SKU03296,Electronics & Accessories,Batteries,2023-06-14,2228.19,3683.62
SKU03297,Dairy & Bakery,Butter & Ghee,2023-10-10,148.2,185.56
SKU03298,Frozen Foods,Frozen Vegetables,2022-03-22,249.08,380.92
SKU03299,Health & Wellness,OTC Medicine,2022-05-18,607.81,1035.55
SKU03300,Home Care,Dishwashing,2023-05-10,169.06,279.78
SKU03301,Home Care,Surface Cleaners,,216.58,296.26
SKU03302,Grocery,Sugar & Salt,2022-01-29,246.72,426.07
SKU03303,Home Care,Air Fresheners,2023-08-02,153.55,240.49
SKU03304,Personal Care,Bath & Body,2022-09-04,193.21,305.66
SKU03305,Apparel & Footwear,Footwear,2022-07-08,867.28,1428.81
SKU03306,Home & Kitchen,Cookware,2023-12-05,1037.11,1549.76
SKU03307,Apparel & Footwear,Footwear,2024-01-30,422.95,732.34
SKU03308,Grocery,Flour & Atta,2022-12-06,182.37,274.59
SKU03309,Home & Kitchen,Storage & Containers,2024-01-12,548.67,983.01
SKU03310,Personal Care,Hair Care,2022-09-03,574.38,724.69
SKU03311,Personal Care,Bath & Body,,224.64,320.36
SKU03312,Stationery & Office,Office Supplies,2024-04-05,130.35,229.18
SKU03313,Home & Kitchen,Home Decor,2025-03-26,192.5,322.08
SKU03314,Grocery,Rice & Grains,2022-06-24,146.27,199.25
SKU03315,Personal Care,Oral Care,,207.76,283.47
SKU03316,Electronics & Accessories,Small Appliances,2023-04-26,662.14,1032.58
SKU03317,Frozen Foods,Frozen Meat,2025-10-25,292.75,498.63
SKU03318,Dairy & Bakery,Eggs,2023-01-31,238.7,348.98
SKU03319,Frozen Foods,Ice Cream,2025-10-10,245.81,397.04
SKU03320,Home & Kitchen,Cookware,2025-11-29,359.85,626.69
SKU03321,Snacks & Confectionery,Chocolates,2022-09-06,54.93,86.3
SKU03322,Electronics & Accessories,Mobile Accessories,2024-12-14,2630.49,3565.54
SKU03323,Electronics & Accessories,Batteries,2022-04-20,1916.58,3001.52
SKU03324,Home & Kitchen,Storage & Containers,2025-01-16,995.04,1776.24
SKU03325,Dairy & Bakery,Eggs,2023-12-03,36.37,62.69
SKU03326,Snacks & Confectionery,Candy,2024-01-04,29.45,42.13
SKU03327,Frozen Foods,Frozen Meat,2022-07-20,760.88,1118.06
SKU03328,Frozen Foods,Ice Cream,2023-08-09,443.92,617.66
SKU03329,Personal Care,Bath & Body,2022-07-16,247.95,357.82
SKU03330,Apparel & Footwear,Kids Wear,2022-01-12,779.22,1155.58
SKU03331,Apparel & Footwear,Kids Wear,,1058.59,1582.87
SKU03332,Snacks & Confectionery,Namkeen,,29.7,37.58
SKU03333,Apparel & Footwear,Footwear,2025-12-05,934.48,1220.63
SKU03334,Snacks & Confectionery,Candy,2022-03-29,27.37,42.39
SKU03335,Personal Care,Skin Care,2022-08-15,286.32,401.36
SKU03336,Grocery,Cooking Oil,2022-06-17,63.75,114.85
SKU03337,Personal Care,Oral Care,,278.4,501.41
SKU03338,Stationery & Office,Writing Instruments,2024-12-25,97.4,154.69
SKU03339,Home Care,Surface Cleaners,2023-12-19,66.25,89.68
SKU03340,Electronics & Accessories,Small Appliances,2023-07-08,1649.71,2111.32
SKU03341,Beverages,Bottled Water,2022-01-13,117.91,163.6
SKU03342,Health & Wellness,Vitamins & Supplements,2025-09-11,323.52,445.26
SKU03343,Personal Care,Oral Care,,164.46,294.71
SKU03344,Electronics & Accessories,Small Appliances,2022-01-06,737.04,941.86
SKU03345,Stationery & Office,Notebooks,2022-12-29,75.77,132.54
SKU03346,Frozen Foods,Frozen Vegetables,,482.14,612.84
SKU03347,Beverages,Energy Drinks,2024-03-23,53.1,90.7
SKU03348,Home Care,Laundry,2022-05-20,159.63,285.9
SKU03349,Beverages,Tea,2023-04-16,37.65,54.49
SKU03350,Home Care,Pest Control,2022-02-10,83.15,143.76
SKU03351,Grocery,Pulses & Lentils,2022-12-13,107.45,192.83
SKU03352,Health & Wellness,First Aid,2023-09-26,386.34,538.86
SKU03353,Dairy & Bakery,Cheese,2022-02-27,35.71,48.61
SKU03354,Snacks & Confectionery,Chips & Crisps,2023-01-08,29.57,47.44
SKU03355,Grocery,Rice & Grains,2022-10-08,87.11,127.47
SKU03356,Home & Kitchen,Cookware,2023-07-20,801.55,1150.81
SKU03357,Home & Kitchen,Storage & Containers,,431.95,731.86
SKU03358,Apparel & Footwear,Kids Wear,,1238.35,1876.25
SKU03359,Grocery,Rice & Grains,2022-02-23,269.45,379.91
SKU03360,Personal Care,Men's Grooming,,267.65,346.96
SKU03361,Stationery & Office,Office Supplies,,193.97,296.27
SKU03362,Frozen Foods,Frozen Vegetables,2022-03-26,523.37,722.06
SKU03363,Beverages,Energy Drinks,2022-08-04,75.04,111.1
SKU03364,Beverages,Soft Drinks,2022-02-26,99.1,136.35
SKU03365,Dairy & Bakery,Bread,2022-12-31,176.42,236.1
SKU03366,Stationery & Office,Writing Instruments,2022-08-15,84.25,123.42
SKU03367,Snacks & Confectionery,Chocolates,2022-05-02,70.14,124.08
SKU03368,Home & Kitchen,Home Decor,2022-02-15,1357.98,1766.25
SKU03369,Electronics & Accessories,Small Appliances,2023-06-26,839.18,1198.4
SKU03370,Stationery & Office,Notebooks,2023-09-11,39.35,56.2
SKU03371,Apparel & Footwear,Kids Wear,2023-03-10,964.73,1424.23
SKU03372,Dairy & Bakery,Yogurt,2022-03-13,165.79,279.34
SKU03373,Apparel & Footwear,Kids Wear,2022-06-21,1098.91,1636.4
SKU03374,Snacks & Confectionery,Candy,2022-03-19,48.53,70.93
SKU03375,Dairy & Bakery,Butter & Ghee,2022-04-23,66.76,103.36
SKU03376,Snacks & Confectionery,Biscuits & Cookies,2025-08-19,40.16,68.38
SKU03377,Beverages,Tea,2022-01-02,125.24,169.11
SKU03378,Beverages,Coffee,,79.29,119.38
SKU03379,Snacks & Confectionery,Candy,2022-02-25,41.62,57.39
SKU03380,Beverages,Coffee,2023-08-04,23.12,41.15
SKU03381,Personal Care,Bath & Body,2022-02-24,119.02,176.04
SKU03382,Grocery,Flour & Atta,2024-08-20,145.49,255.94
SKU03383,Grocery,Pulses & Lentils,2023-02-23,157.28,214.46
SKU03384,Stationery & Office,Writing Instruments,2022-06-02,104.9,150.88
SKU03385,Beverages,Bottled Water,2022-05-19,101.95,153.8
SKU03386,Grocery,Spices & Seasoning,2022-11-18,230.52,290.62
SKU03387,Grocery,Flour & Atta,,86.71,137.3
SKU03388,Beverages,Coffee,2022-08-10,97.24,148.3
SKU03389,Frozen Foods,Frozen Vegetables,2022-06-15,426.02,580.11
SKU03390,Apparel & Footwear,Footwear,2023-12-06,1303.29,1913.05
SKU03391,Electronics & Accessories,Batteries,2022-12-04,1029.21,1440.2
SKU03392,Frozen Foods,Ready Meals,2023-05-06,929.36,1170.37
SKU03393,Beverages,Bottled Water,2022-11-15,51.03,70.49
SKU03394,Apparel & Footwear,Women's Wear,2022-09-01,595.76,1013.75
SKU03395,Grocery,Rice & Grains,2023-06-07,163.74,271.84
SKU03396,Health & Wellness,OTC Medicine,2022-04-21,507.86,661.74
SKU03397,Personal Care,Bath & Body,2022-06-18,220.9,393.07
SKU03398,Home & Kitchen,Home Decor,2022-02-16,974.61,1438.97
SKU03399,Dairy & Bakery,Milk,2022-08-06,123.46,159.0
SKU03400,Health & Wellness,Vitamins & Supplements,2022-07-14,190.6,256.16
SKU03401,Home Care,Pest Control,,197.64,341.39
SKU03402,Frozen Foods,Frozen Vegetables,2025-11-23,450.38,612.66
SKU03403,Stationery & Office,Writing Instruments,2024-12-06,62.7,97.13
SKU03404,Electronics & Accessories,Batteries,2022-06-27,1947.47,2511.82
SKU03405,Personal Care,Men's Grooming,2022-11-05,274.28,395.68
SKU03406,Home Care,Pest Control,2022-10-09,176.03,256.16
SKU03407,Electronics & Accessories,Small Appliances,2022-09-06,1330.84,2410.17
SKU03408,Personal Care,Hair Care,2022-01-25,153.18,250.13
SKU03409,Snacks & Confectionery,Chocolates,2022-03-27,76.86,117.67
SKU03410,Home Care,Air Fresheners,2024-12-29,344.19,470.86
SKU03411,Grocery,Sugar & Salt,2023-03-24,141.22,207.68
SKU03412,Snacks & Confectionery,Chips & Crisps,2024-12-20,100.51,131.71
SKU03413,Home Care,Pest Control,2023-04-05,175.93,314.95
SKU03414,Apparel & Footwear,Women's Wear,2023-06-19,604.83,958.95
SKU03415,Apparel & Footwear,Men's Wear,2023-10-25,837.63,1197.64
SKU03416,Dairy & Bakery,Bread,2025-09-27,126.44,176.91
SKU03417,Home Care,Air Fresheners,2023-01-01,318.55,471.5
SKU03418,Beverages,Soft Drinks,2024-05-27,93.61,144.08
SKU03419,Apparel & Footwear,Men's Wear,2025-11-22,483.47,851.34
SKU03420,Snacks & Confectionery,Candy,2025-04-19,104.19,143.9
SKU03421,Apparel & Footwear,Footwear,2022-08-22,1669.57,2151.7
SKU03422,Home & Kitchen,Cookware,2023-01-21,843.56,1121.44
SKU03423,Electronics & Accessories,Small Appliances,2022-01-22,281.3,387.84
SKU03424,Dairy & Bakery,Yogurt,2025-11-08,106.87,150.83
SKU03425,Stationery & Office,Office Supplies,2022-01-14,150.44,202.48
SKU03426,Electronics & Accessories,Mobile Accessories,2022-07-15,979.08,1315.65
SKU03427,Health & Wellness,First Aid,2022-01-12,445.32,807.12
SKU03428,Home & Kitchen,Home Decor,2025-11-18,255.7,399.86
SKU03429,Home & Kitchen,Home Decor,2022-11-05,853.08,1112.21
SKU03430,Grocery,Flour & Atta,2023-09-11,265.56,348.18
SKU03431,Home & Kitchen,Cookware,,537.0,738.15
SKU03432,Apparel & Footwear,Men's Wear,2022-02-21,1649.68,2629.94
SKU03433,Snacks & Confectionery,Biscuits & Cookies,2022-02-16,121.47,162.07
SKU03434,Dairy & Bakery,Milk,2022-01-06,66.07,108.68
SKU03435,Apparel & Footwear,Men's Wear,,505.31,833.81
SKU03436,Snacks & Confectionery,Chips & Crisps,2022-11-15,127.47,186.38
SKU03437,Home Care,Air Fresheners,2023-11-17,190.61,275.11
