date,sku_id,units_sold,revenue,unit_price,promo_flag,week,month,season,is_holiday,promo_event,category,subcategory,launch_date,unit_cost,list_price
2024-04-26,SKU04519,1,1350.52,1350.52,,17,4,Spring,,Mega Deal Days,Electronics & Accessories,Mobile Accessories,2024-04-26,947.15,1350.52
2024-04-26,SKU04565,2,929.24,464.62,,17,4,Spring,,Mega Deal Days,Grocery,Spices & Seasoning,2024-04-26,346.99,464.62
2024-04-26,SKU04596,1,335.55,335.55,,17,4,Spring,,Mega Deal Days,Dairy & Bakery,Eggs,2022-01-02,242.79,335.55
2024-04-26,SKU04630,2,237.9,118.95,,17,4,Spring,,Mega Deal Days,Grocery,Sugar & Salt,2023-05-03,67.7,118.95
2024-04-26,SKU04927,3,604.02,201.34,,17,4,Spring,,Mega Deal Days,Dairy & Bakery,Bread,2022-07-31,159.02,201.34
2024-04-27,SKU00252,1,2006.03,2006.03,,17,4,Spring,,Mega Deal Days,Apparel & Footwear,Kids Wear,2023-03-06,1498.23,2006.03
2024-04-27,SKU00465,1,1563.0,1563.0,,17,4,Spring,,Mega Deal Days,Electronics & Accessories,Batteries,2023-09-23,1103.59,1563.0
2024-04-27,SKU01228,1,1373.33,1373.33,,17,4,Spring,,Mega Deal Days,Apparel & Footwear,Men's Wear,2023-06-13,1028.0,1373.33
2024-04-27,SKU01285,2,741.84,370.92,,17,4,Spring,,Mega Deal Days,Dairy & Bakery,Bread,2024-04-27,245.17,370.92
2024-04-27,SKU01315,1,1695.35,1695.35,,17,4,Spring,,Mega Deal Days,Home & Kitchen,Cookware,2022-01-03,1204.49,1695.35
2024-04-27,SKU01367,4,2693.44,673.36,,17,4,Spring,,Mega Deal Days,Home Care,Dishwashing,2024-04-27,473.29,673.36
2024-04-27,SKU01472,1,452.74,452.74,,17,4,Spring,,Mega Deal Days,Grocery,Sugar & Salt,2024-04-27,255.83,452.74
2024-04-27,SKU01572,1,1183.62,1183.62,,17,4,Spring,,Mega Deal Days,Electronics & Accessories,Mobile Accessories,2023-04-10,931.63,1183.62
2024-04-27,SKU01660,1,138.0,138.0,,17,4,Spring,,Mega Deal Days,Stationery & Office,Office Supplies,2023-12-02,78.7,138.0
2024-04-27,SKU01990,4,647.76,161.94,,17,4,Spring,,Mega Deal Days,Personal Care,Hair Care,2023-08-09,114.87,161.94
2024-04-27,SKU02027,2,286.14,152.04,1,17,4,Spring,,Mega Deal Days,Beverages,Coffee,2022-11-16,111.23,152.04
2024-04-27,SKU02098,3,343.47,114.49,,17,4,Spring,,Mega Deal Days,Snacks & Confectionery,Candy,2024-04-27,77.17,114.49
2024-04-27,SKU02201,1,1064.05,1064.05,,17,4,Spring,,Mega Deal Days,Frozen Foods,Ready Meals,2023-02-11,649.94,1064.05
2024-04-27,SKU02510,4,544.27,144.6,1,17,4,Spring,,Mega Deal Days,Beverages,Tea,2022-11-08,100.07,144.6
2024-04-27,SKU02623,1,63.44,63.44,,17,4,Spring,,Mega Deal Days,Snacks & Confectionery,Chocolates,2024-04-27,45.6,63.44
2024-04-27,SKU02930,2,340.32,170.16,,17,4,Spring,,Mega Deal Days,Home Care,Pest Control,2022-01-01,133.92,170.16
2024-04-27,SKU03029,1,67.29,67.29,,17,4,Spring,,Mega Deal Days,Snacks & Confectionery,Namkeen,2022-05-06,44.8,67.29
2024-04-27,SKU03633,3,333.88,118.27,1,17,4,Spring,,Mega Deal Days,Beverages,Soft Drinks,2022-03-23,78.05,118.27
2024-04-27,SKU03829,4,2642.84,660.71,,17,4,Spring,,Mega Deal Days,Frozen Foods,Ready Meals,2022-12-29,387.84,660.71
2024-04-27,SKU04038,1,38.55,38.55,,17,4,Spring,,Mega Deal Days,Snacks & Confectionery,Biscuits & Cookies,2022-08-28,29.97,38.55
2024-04-27,SKU04321,2,1922.6,961.3,,17,4,Spring,,Mega Deal Days,Personal Care,Hair Care,2022-01-01,658.32,961.3
2024-04-27,SKU04329,1,2452.07,2452.07,,17,4,Spring,,Mega Deal Days,Home & Kitchen,Cookware,2022-03-03,1697.55,2452.07
2024-04-27,SKU04495,1,266.02,266.02,,17,4,Spring,,Mega Deal Days,Grocery,Cooking Oil,2024-04-27,208.11,266.02
2024-04-27,SKU04945,5,1024.3,204.86000000000004,,17,4,Spring,,Mega Deal Days,Home Care,Pest Control,2023-07-01,142.24,204.86
2024-04-28,SKU00146,2,1406.92,703.46,,17,4,Spring,,Mega Deal Days,Frozen Foods,Ready Meals,2022-07-15,478.32,703.46
2024-04-28,SKU00190,3,436.26,145.42,,17,4,Spring,,Mega Deal Days,Stationery & Office,Writing Instruments,2022-02-06,84.74,145.42
2024-04-28,SKU00405,1,125.94,125.94,,17,4,Spring,,Mega Deal Days,Stationery & Office,Writing Instruments,2022-09-13,88.45,125.94
2024-04-28,SKU00726,1,974.67,974.67,,17,4,Spring,,Mega Deal Days,Frozen Foods,Frozen Vegetables,2022-03-29,538.72,974.67
2024-04-28,SKU01009,2,446.84,223.42,,17,4,Spring,,Mega Deal Days,Personal Care,Bath & Body,2022-01-06,155.57,223.42
2024-04-28,SKU01263,4,740.0,185.0,,17,4,Spring,,Mega Deal Days,Dairy & Bakery,Milk,2022-04-01,105.97,185.0
2024-04-28,SKU01377,1,131.24,131.24,,17,4,Spring,,Mega Deal Days,Dairy & Bakery,Milk,2022-02-17,76.8,131.24
2024-04-28,SKU01420,1,213.65,213.65,,17,4,Spring,,Mega Deal Days,Stationery & Office,Notebooks,2022-01-28,128.04,213.65
2024-04-28,SKU02776,2,469.86,234.93,,17,4,Spring,,Mega Deal Days,Snacks & Confectionery,Namkeen,2022-07-18,178.45,234.93
2024-04-28,SKU03127,3,744.42,248.14,,17,4,Spring,,Mega Deal Days,Grocery,Spices & Seasoning,2022-12-07,189.9,248.14
2024-04-28,SKU03194,1,649.38,649.38,,17,4,Spring,,Mega Deal Days,Health & Wellness,OTC Medicine,2022-03-05,412.63,649.38
2024-04-28,SKU03385,1,144.73,153.8,1,17,4,Spring,,Mega Deal Days,Beverages,Bottled Water,2022-05-19,101.95,153.8
2024-04-28,SKU03723,1,912.9,912.9,,17,4,Spring,,Mega Deal Days,Home & Kitchen,Home Decor,2024-04-28,650.13,912.9
2024-04-28,SKU04103,1,104.71,104.71,,17,4,Spring,,Mega Deal Days,Stationery & Office,Notebooks,2022-11-08,67.54,104.71
2024-04-28,SKU04321,1,961.3,961.3,,17,4,Spring,,Mega Deal Days,Personal Care,Hair Care,2022-01-01,658.32,961.3
2024-04-29,SKU00591,1,721.88,721.88,,18,4,Spring,,Mega Deal Days,Apparel & Footwear,Footwear,2022-02-07,492.82,721.88
2024-04-29,SKU00824,1,391.75,391.75,,18,4,Spring,,Mega Deal Days,Home Care,Laundry,2022-03-27,278.38,391.75
2024-04-29,SKU00959,2,66.02,33.01,,18,4,Spring,,Mega Deal Days,Stationery & Office,Writing Instruments,2024-02-08,22.83,33.01
2024-04-29,SKU01326,1,248.26,248.26,,18,4,Spring,,Mega Deal Days,Dairy & Bakery,Cheese,2024-04-29,174.42,248.26
2024-04-29,SKU02920,1,68.47,68.47,,18,4,Spring,,Mega Deal Days,Grocery,Rice & Grains,2022-07-08,48.34,68.47
2024-04-29,SKU03292,2,328.06,164.03,,18,4,Spring,,Mega Deal Days,Grocery,Pulses & Lentils,2022-01-13,112.68,164.03
2024-04-29,SKU03374,1,70.93,70.93,,18,4,Spring,,Mega Deal Days,Snacks & Confectionery,Candy,2022-03-19,48.53,70.93
2024-04-29,SKU03425,4,809.92,202.48,,18,4,Spring,,Mega Deal Days,Stationery & Office,Office Supplies,2022-01-14,150.44,202.48
2024-04-29,SKU04766,1,106.17,112.83,1,18,4,Spring,,Mega Deal Days,Beverages,Juices,2023-05-24,69.01,112.83
2024-04-29,SKU04855,2,3514.16,1757.08,,18,4,Spring,,Mega Deal Days,Apparel & Footwear,Women's Wear,2023-11-24,1209.38,1757.08
2024-04-30,SKU00150,1,266.14,266.14,,18,4,Spring,,Mega Deal Days,Grocery,Sugar & Salt,2024-04-30,169.6,266.14
2024-04-30,SKU00245,1,4025.26,4025.26,,18,4,Spring,,Mega Deal Days,Electronics & Accessories,Batteries,2024-01-20,2796.99,4025.26
2024-04-30,SKU00544,1,198.03,198.03,,18,4,Spring,,Mega Deal Days,Stationery & Office,Notebooks,2023-08-18,150.83,198.03
2024-04-30,SKU00595,1,2693.97,2693.97,,18,4,Spring,,Mega Deal Days,Apparel & Footwear,Men's Wear,2022-01-23,1772.0,2693.97
2024-04-30,SKU00611,1,114.26,114.26,,18,4,Spring,,Mega Deal Days,Snacks & Confectionery,Chips & Crisps,2022-01-14,64.38,114.26
2024-04-30,SKU00818,4,1455.16,363.79,,18,4,Spring,,Mega Deal Days,Dairy & Bakery,Bread,2023-05-25,251.82,363.79
2024-04-30,SKU00847,3,1196.58,398.85999999999996,,18,4,Spring,,Mega Deal Days,Frozen Foods,Ready Meals,2022-03-13,303.09,398.86
2024-04-30,SKU00994,1,602.13,602.13,,18,4,Spring,,Mega Deal Days,Home & Kitchen,Home Decor,2022-01-16,395.46,602.13
2024-04-30,SKU01775,2,408.3,204.15,,18,4,Spring,,Mega Deal Days,Personal Care,Hair Care,2022-01-07,146.54,204.15
2024-04-30,SKU02040,2,3126.36,1563.18,,18,4,Spring,,Mega Deal Days,Health & Wellness,Vitamins & Supplements,2022-09-21,1157.98,1563.18
2024-04-30,SKU03433,1,162.07,162.07,,18,4,Spring,,Mega Deal Days,Snacks & Confectionery,Biscuits & Cookies,2022-02-16,121.47,162.07
2024-04-30,SKU03648,2,624.22,312.11,,18,4,Spring,,Mega Deal Days,Grocery,Rice & Grains,2022-06-17,228.55,312.11
2024-04-30,SKU03654,3,295.71,98.57,,18,4,Spring,,Mega Deal Days,Grocery,Spices & Seasoning,2024-04-30,66.05,98.57
2024-04-30,SKU03727,1,1660.93,1660.93,,18,4,Spring,,Mega Deal Days,Electronics & Accessories,Mobile Accessories,2022-01-03,1291.18,1660.93
2024-04-30,SKU04035,1,140.98,140.98,,18,4,Spring,,Mega Deal Days,Grocery,Sugar & Salt,2022-08-10,90.93,140.98
2024-04-30,SKU04060,1,983.88,983.88,,18,4,Spring,,Mega Deal Days,Health & Wellness,OTC Medicine,2022-12-04,584.6,983.88
2024-04-30,SKU04321,2,1922.6,961.3,,18,4,Spring,,Mega Deal Days,Personal Care,Hair Care,2022-01-01,658.32,961.3
2024-04-30,SKU04947,2,1092.34,546.17,,18,4,Spring,,Mega Deal Days,Health & Wellness,OTC Medicine,2022-09-25,408.54,546.17
2024-04-30,SKU04992,2,217.28,108.64,,18,4,Spring,,Mega Deal Days,Grocery,Pulses & Lentils,2023-09-08,71.82,108.64
2024-05-01,SKU00246,5,5106.1,1021.22,,18,5,Spring,,Mega Deal Days,Home & Kitchen,Cookware,2024-05-01,780.18,1021.22
2024-05-01,SKU00555,2,146.16,77.66,1,18,5,Spring,,Mega Deal Days,Beverages,Juices,2022-11-03,46.22,77.66
2024-05-01,SKU00565,2,672.62,336.31,,18,5,Spring,,Mega Deal Days,Stationery & Office,Office Supplies,2022-07-25,224.14,336.31
2024-05-01,SKU00699,2,1125.78,562.89,,18,5,Spring,,Mega Deal Days,Apparel & Footwear,Kids Wear,2022-03-18,349.89,562.89
2024-05-01,SKU01417,2,373.94,186.97,,18,5,Spring,,Mega Deal Days,Stationery & Office,Notebooks,2024-05-01,137.09,186.97
2024-05-01,SKU01591,1,239.52,239.52,,18,5,Spring,,Mega Deal Days,Home Care,Laundry,2024-05-01,176.66,239.52
2024-05-01,SKU01637,1,193.01,193.01,,18,5,Spring,,Mega Deal Days,Snacks & Confectionery,Namkeen,2024-05-01,149.18,193.01
2024-05-01,SKU02564,4,1153.96,288.49,,18,5,Spring,,Mega Deal Days,Frozen Foods,Ready Meals,2022-05-12,204.68,288.49
2024-05-01,SKU03077,1,377.75,377.75,,18,5,Spring,,Mega Deal Days,Frozen Foods,Ice Cream,2022-05-30,287.13,377.75
2024-05-01,SKU04016,1,1492.65,1492.65,,18,5,Spring,,Mega Deal Days,Electronics & Accessories,Small Appliances,2022-01-07,908.98,1492.65
2024-05-01,SKU04198,3,346.78,122.83999999999999,1,18,5,Spring,,Mega Deal Days,Beverages,Juices,2022-07-30,93.56,122.84
2024-05-01,SKU04889,1,175.19,175.19,,18,5,Spring,,Mega Deal Days,Stationery & Office,Office Supplies,2023-04-15,137.18,175.19
2024-05-02,SKU00296,1,685.29,685.29,,18,5,Spring,,Mega Deal Days,Health & Wellness,First Aid,2022-06-24,488.51,685.29
2024-05-02,SKU00684,1,109.97,116.87,1,18,5,Spring,,Mega Deal Days,Beverages,Juices,2024-05-02,71.7,116.87
2024-05-02,SKU00899,1,2040.92,2040.92,,18,5,Spring,,Mega Deal Days,Electronics & Accessories,Mobile Accessories,2024-01-14,1431.72,2040.92
2024-05-02,SKU00942,3,518.7,172.9,,18,5,Spring,,Mega Deal Days,Home Care,Pest Control,2022-01-29,121.42,172.9
2024-05-02,SKU01412,4,773.2,193.3,,18,5,Spring,,Mega Deal Days,Dairy & Bakery,Bread,2024-01-02,117.38,193.3
2024-05-02,SKU01966,2,221.2,110.6,,18,5,Spring,,Mega Deal Days,Snacks & Confectionery,Candy,2023-10-01,87.1,110.6
2024-05-02,SKU02082,1,218.25,218.25,,18,5,Spring,,Mega Deal Days,Grocery,Spices & Seasoning,2023-05-26,140.63,218.25
2024-05-02,SKU02087,5,314.9,62.98,,18,5,Spring,,Mega Deal Days,Snacks & Confectionery,Candy,2022-02-03,34.88,62.98
2024-05-02,SKU02185,1,644.41,644.41,,18,5,Spring,,Mega Deal Days,Frozen Foods,Frozen Meat,2022-07-29,502.54,644.41
2024-05-02,SKU02187,2,484.14,242.07,,18,5,Spring,,Mega Deal Days,Home Care,Pest Control,2022-12-20,138.12,242.07
2024-05-02,SKU02273,1,200.11,212.66,1,18,5,Spring,,Mega Deal Days,Beverages,Juices,2023-02-17,152.46,212.66
2024-05-02,SKU02840,3,801.12,267.04,,18,5,Spring,,Mega Deal Days,Home Care,Dishwashing,2022-01-02,174.46,267.04
2024-05-02,SKU02912,3,468.0,156.0,,18,5,Spring,,Mega Deal Days,Dairy & Bakery,Bread,2022-01-03,114.46,156.0
2024-05-02,SKU02972,1,98.84,98.84,,18,5,Spring,,Mega Deal Days,Stationery & Office,Office Supplies,2022-08-15,62.17,98.84
2024-05-02,SKU03037,1,1595.26,1595.26,,18,5,Spring,,Mega Deal Days,Apparel & Footwear,Women's Wear,2023-06-18,894.3,1595.26
2024-05-02,SKU03085,1,460.85,460.85,,18,5,Spring,,Mega Deal Days,Frozen Foods,Frozen Meat,2024-05-02,274.24,460.85
2024-05-02,SKU03724,4,1521.48,380.37,,18,5,Spring,,Mega Deal Days,Home Care,Pest Control,2022-03-19,260.37,380.37
2024-05-02,SKU03727,1,1660.93,1660.93,,18,5,Spring,,Mega Deal Days,Electronics & Accessories,Mobile Accessories,2022-01-03,1291.18,1660.93
2024-05-02,SKU04406,2,256.34,128.17,,18,5,Spring,,Mega Deal Days,Snacks & Confectionery,Chips & Crisps,2022-12-22,83.71,128.17
2024-05-02,SKU04416,2,1201.14,600.57,,18,5,Spring,,Mega Deal Days,Personal Care,Men's Grooming,2022-01-09,359.74,600.57
2024-05-02,SKU04532,2,179.74,89.87,,18,5,Spring,,Mega Deal Days,Snacks & Confectionery,Candy,2023-12-13,66.09,89.87
2024-05-02,SKU04537,2,200.18,100.09,,18,5,Spring,,Mega Deal Days,Stationery & Office,Office Supplies,2022-11-22,58.93,100.09
2024-05-03,SKU00002,2,140.76,70.38,,18,5,Spring,,Mega Deal Days,Dairy & Bakery,Bread,2022-01-02,49.57,70.38
2024-05-03,SKU00190,2,290.84,145.42,,18,5,Spring,,Mega Deal Days,Stationery & Office,Writing Instruments,2022-02-06,84.74,145.42
2024-05-03,SKU00406,2,746.22,373.11,,18,5,Spring,,Mega Deal Days,Frozen Foods,Ice Cream,2022-10-26,268.43,373.11
2024-05-03,SKU00617,1,1071.33,1071.33,,18,5,Spring,,Mega Deal Days,Health & Wellness,Vitamins & Supplements,2023-03-15,754.16,1071.33
2024-05-03,SKU00926,1,268.6,285.44,1,18,5,Spring,,Mega Deal Days,Beverages,Soft Drinks,2023-08-05,204.55,285.44
2024-05-03,SKU01037,1,167.56,178.07,1,18,5,Spring,,Mega Deal Days,Beverages,Bottled Water,2022-05-24,135.2,178.07
2024-05-03,SKU01507,4,883.36,220.84,,18,5,Spring,,Mega Deal Days,Home & Kitchen,Home Decor,2022-01-13,153.68,220.84
2024-05-03,SKU02000,1,2827.7,2827.7,,18,5,Spring,,Mega Deal Days,Home & Kitchen,Cookware,2023-12-30,1711.58,2827.7
2024-05-03,SKU02086,1,2214.88,2214.88,,18,5,Spring,,Mega Deal Days,Apparel & Footwear,Men's Wear,2022-10-23,1712.2,2214.88
2024-05-03,SKU02154,1,1876.53,1876.53,,18,5,Spring,,Mega Deal Days,Home & Kitchen,Cookware,2022-12-07,1217.23,1876.53
2024-05-03,SKU02801,1,288.37,288.37,,18,5,Spring,,Mega Deal Days,Grocery,Flour & Atta,2022-10-10,204.32,288.37
2024-05-03,SKU02808,5,2358.55,471.7099999999999,,18,5,Spring,,Mega Deal Days,Home Care,Surface Cleaners,2023-01-30,315.51,471.71
2024-05-03,SKU03044,1,74.7,74.7,,18,5,Spring,,Mega Deal Days,Snacks & Confectionery,Chocolates,2022-04-18,44.91,74.7
2024-05-03,SKU03166,1,333.83,333.83,,18,5,Spring,,Mega Deal Days,Home & Kitchen,Cookware,2022-01-20,212.65,333.83
2024-05-03,SKU03784,2,2469.42,1234.71,,18,5,Spring,,Mega Deal Days,Electronics & Accessories,Mobile Accessories,2022-02-15,709.21,1234.71
2024-05-03,SKU03907,1,876.73,876.73,,18,5,Spring,,Mega Deal Days,Home & Kitchen,Home Decor,2022-03-14,624.96,876.73
2024-05-03,SKU04230,1,164.23,164.23,,18,5,Spring,,Mega Deal Days,Stationery & Office,Office Supplies,2023-01-20,126.4,164.23
2024-05-03,SKU04321,1,961.3,961.3,,18,5,Spring,,Mega Deal Days,Personal Care,Hair Care,2022-01-01,658.32,961.3
2024-05-03,SKU04596,2,671.1,335.55,,18,5,Spring,,Mega Deal Days,Dairy & Bakery,Eggs,2022-01-02,242.79,335.55
2024-05-03,SKU04784,4,7035.84,1758.96,,18,5,Spring,,Mega Deal Days,Apparel & Footwear,Women's Wear,2024-05-03,1034.66,1758.96
2024-05-03,SKU04818,1,254.31,254.31,,18,5,Spring,,Mega Deal Days,Personal Care,Skin Care,2022-12-11,171.43,254.31
2024-05-03,SKU04932,1,311.93,311.93,,18,5,Spring,,Mega Deal Days,Frozen Foods,Frozen Vegetables,2022-02-23,184.6,311.93
2024-05-04,SKU00499,1,110.32,110.32,,18,5,Spring,,Mega Deal Days,Stationery & Office,Office Supplies,2022-01-22,83.23,110.32
2024-05-04,SKU00742,1,2557.02,2557.02,,18,5,Spring,,Mega Deal Days,Electronics & Accessories,Batteries,2022-01-11,1438.67,2557.02
2024-05-04,SKU00994,1,602.13,602.13,,18,5,Spring,,Mega Deal Days,Home & Kitchen,Home Decor,2022-01-16,395.46,602.13
2024-05-04,SKU00996,3,352.83,117.61,,18,5,Spring,,Mega Deal Days,Home Care,Pest Control,2022-04-14,76.74,117.61
2024-05-04,SKU01011,2,1092.64,546.32,,18,5,Spring,,Mega Deal Days,Frozen Foods,Frozen Vegetables,2024-05-04,391.1,546.32
2024-05-04,SKU01014,1,274.5,274.5,,18,5,Spring,,Mega Deal Days,Frozen Foods,Frozen Vegetables,2022-06-27,173.65,274.5
2024-05-04,SKU01061,1,797.99,797.99,,18,5,Spring,,Mega Deal Days,Health & Wellness,Vitamins & Supplements,2023-01-06,493.23,797.99
2024-05-04,SKU01414,1,193.44,193.44,,18,5,Spring,,Mega Deal Days,Stationery & Office,Notebooks,2022-02-25,136.08,193.44
2024-05-04,SKU01676,1,2232.74,2232.74,,18,5,Spring,,Mega Deal Days,Home & Kitchen,Storage & Containers,2024-04-12,1317.04,2232.74
2024-05-04,SKU01751,3,1379.43,459.81,,18,5,Spring,,Mega Deal Days,Frozen Foods,Frozen Vegetables,2022-06-10,304.45,459.81
2024-05-04,SKU02227,1,1096.48,1096.48,,18,5,Spring,,Mega Deal Days,Home & Kitchen,Storage & Containers,2023-04-28,775.96,1096.48
2024-05-04,SKU02482,1,1297.95,1297.95,,18,5,Spring,,Mega Deal Days,Electronics & Accessories,Batteries,2022-01-29,910.7,1297.95
2024-05-04,SKU02954,1,603.3,603.3,,18,5,Spring,,Mega Deal Days,Home Care,Air Fresheners,2022-02-20,405.19,603.3
2024-05-04,SKU03693,2,2763.64,1381.82,,18,5,Spring,,Mega Deal Days,Frozen Foods,Ice Cream,2022-05-26,866.08,1381.82
2024-05-04,SKU03721,3,900.66,300.22,,18,5,Spring,,Mega Deal Days,Grocery,Rice & Grains,2022-09-07,188.52,300.22
2024-05-04,SKU03727,3,4982.79,1660.93,,18,5,Spring,,Mega Deal Days,Electronics & Accessories,Mobile Accessories,2022-01-03,1291.18,1660.93
2024-05-04,SKU03806,5,409.95,81.99,,18,5,Spring,,Mega Deal Days,Stationery & Office,Notebooks,2024-05-04,49.95,81.99
2024-05-04,SKU04004,1,309.68,309.68,,18,5,Spring,,Mega Deal Days,Stationery & Office,Office Supplies,2022-06-27,171.13,309.68
2024-05-04,SKU04245,3,653.34,217.78,,18,5,Spring,,Mega Deal Days,Frozen Foods,Frozen Vegetables,2022-04-15,127.83,217.78
2024-05-04,SKU04321,1,961.3,961.3,,18,5,Spring,,Mega Deal Days,Personal Care,Hair Care,2022-01-01,658.32,961.3
2024-05-04,SKU04432,1,340.8,340.8,,18,5,Spring,,Mega Deal Days,Stationery & Office,Writing Instruments,2022-03-15,248.42,340.8
2024-05-04,SKU04815,3,862.92,287.64,,18,5,Spring,,Mega Deal Days,Stationery & Office,Writing Instruments,2023-12-07,185.65,287.64
2024-05-04,SKU04926,3,1376.76,458.92,,18,5,Spring,,Mega Deal Days,Personal Care,Skin Care,2022-01-23,266.85,458.92
2024-05-04,SKU04974,1,1576.81,1576.81,,18,5,Spring,,Mega Deal Days,Electronics & Accessories,Mobile Accessories,2024-05-04,905.34,1576.81
2024-05-05,SKU00215,1,96.01,102.03,1,18,5,Spring,,Mega Deal Days,Beverages,Juices,2024-05-05,58.8,102.03
2024-05-05,SKU00691,4,1474.92,368.73,,18,5,Spring,,Mega Deal Days,Dairy & Bakery,Eggs,2024-05-05,222.67,368.73
2024-05-05,SKU00737,1,436.92,436.92,,18,5,Spring,,Mega Deal Days,Grocery,Sugar & Salt,2022-01-26,293.89,436.92
2024-05-05,SKU01545,2,351.2,186.61,1,18,5,Spring,,Mega Deal Days,Beverages,Soft Drinks,2022-01-29,108.48,186.61
2024-05-05,SKU02268,4,821.88,205.47,,18,5,Spring,,Mega Deal Days,Dairy & Bakery,Butter & Ghee,2022-01-10,127.5,205.47
2024-05-05,SKU02372,1,401.1,401.1,,18,5,Spring,,Mega Deal Days,Grocery,Sugar & Salt,2023-11-30,290.74,401.1
2024-05-05,SKU02450,4,1011.36,252.84,,18,5,Spring,,Mega Deal Days,Personal Care,Hair Care,2022-11-02,165.92,252.84
2024-05-05,SKU03016,1,233.3,233.3,,18,5,Spring,,Mega Deal Days,Personal Care,Bath & Body,2022-10-07,171.54,233.3
2024-05-05,SKU03187,1,538.03,538.03,,18,5,Spring,,Mega Deal Days,Frozen Foods,Frozen Meat,2024-05-05,296.55,538.03
2024-05-05,SKU04535,1,346.7,346.7,,18,5,Spring,,Mega Deal Days,Frozen Foods,Ice Cream,2022-05-04,249.53,346.7
2024-05-05,SKU04872,5,771.8,154.36,,18,5,Spring,,Mega Deal Days,Home Care,Dishwashing,2022-04-12,115.17,154.36
2024-05-06,SKU00190,3,436.26,145.42,,19,5,Spring,,Mega Deal Days,Stationery & Office,Writing Instruments,2022-02-06,84.74,145.42
2024-05-06,SKU00814,3,230.01,76.67,,19,5,Spring,,Mega Deal Days,Snacks & Confectionery,Biscuits & Cookies,2022-06-25,44.55,76.67
2024-05-06,SKU00845,3,2012.49,670.83,,19,5,Spring,,Mega Deal Days,Frozen Foods,Frozen Vegetables,2022-01-12,490.52,670.83
2024-05-06,SKU01189,3,6899.4,2299.8,,19,5,Spring,,Mega Deal Days,Apparel & Footwear,Footwear,2022-01-13,1412.47,2299.8
2024-05-06,SKU01250,1,56.55,56.55,,19,5,Spring,,Mega Deal Days,Dairy & Bakery,Yogurt,2022-05-31,34.75,56.55
2024-05-06,SKU01582,1,1198.92,1469.26,1,19,5,Spring,,Mega Deal Days,Home & Kitchen,Cookware,2023-11-23,1052.77,1469.26
2024-05-06,SKU01647,2,494.06,247.03,,19,5,Spring,,Mega Deal Days,Stationery & Office,Notebooks,2023-04-28,181.68,247.03
2024-05-06,SKU02007,5,1186.7,237.34,,19,5,Spring,,Mega Deal Days,Home Care,Air Fresheners,2023-02-08,142.46,237.34
2024-05-06,SKU02118,3,5726.31,1908.7699999999998,,19,5,Spring,,Mega Deal Days,Electronics & Accessories,Batteries,2024-05-06,1207.61,1908.77
2024-05-06,SKU02769,2,1183.56,725.22,1,19,5,Spring,,Mega Deal Days,Home & Kitchen,Cookware,2022-01-07,489.23,725.22
2024-05-06,SKU02827,2,258.44,129.22,,19,5,Spring,,Mega Deal Days,Home Care,Laundry,2024-05-06,72.57,129.22
2024-05-06,SKU02954,3,1809.9,603.3,,19,5,Spring,,Mega Deal Days,Home Care,Air Fresheners,2022-02-20,405.19,603.3
2024-05-06,SKU03078,1,362.84,362.84,,19,5,Spring,,Mega Deal Days,Personal Care,Oral Care,2022-01-18,210.89,362.84
2024-05-06,SKU03088,4,894.2,223.55,,19,5,Spring,,Mega Deal Days,Stationery & Office,Notebooks,2022-03-25,153.21,223.55
2024-05-06,SKU03587,1,252.72,252.72,,19,5,Spring,,Mega Deal Days,Personal Care,Oral Care,2022-10-02,153.79,252.72
2024-05-06,SKU03907,3,2146.24,876.73,1,19,5,Spring,,Mega Deal Days,Home & Kitchen,Home Decor,2022-03-14,624.96,876.73
2024-05-06,SKU04208,2,872.84,436.42,,19,5,Spring,,Mega Deal Days,Dairy & Bakery,Milk,2024-02-19,312.04,436.42
2024-05-06,SKU04235,3,616.29,205.42999999999998,,19,5,Spring,,Mega Deal Days,Personal Care,Oral Care,2022-01-28,120.77,205.43
2024-05-06,SKU04321,5,4806.5,961.3,,19,5,Spring,,Mega Deal Days,Personal Care,Hair Care,2022-01-01,658.32,961.3
2024-05-06,SKU04571,2,1737.04,868.52,,19,5,Spring,,Mega Deal Days,Frozen Foods,Ready Meals,2022-01-16,532.19,868.52
2024-05-07,SKU00055,2,818.76,409.38,,19,5,Spring,,Mega Deal Days,Home Care,Surface Cleaners,2023-10-22,254.65,409.38
2024-05-07,SKU00143,5,320.0,64.0,,19,5,Spring,,Mega Deal Days,Stationery & Office,Writing Instruments,2022-10-16,50.83,64.0
2024-05-07,SKU00169,1,95.37,95.37,,19,5,Spring,,Mega Deal Days,Stationery & Office,Office Supplies,2022-01-17,60.41,95.37
2024-05-07,SKU00429,4,1902.52,582.88,1,19,5,Spring,,Mega Deal Days,Home & Kitchen,Storage & Containers,2022-01-02,414.48,582.88
2024-05-07,SKU00499,1,110.32,110.32,,19,5,Spring,,Mega Deal Days,Stationery & Office,Office Supplies,2022-01-22,83.23,110.32
2024-05-07,SKU01336,3,1969.24,804.43,1,19,5,Spring,,Mega Deal Days,Home & Kitchen,Home Decor,2023-08-04,625.68,804.43
