sku_id,category,subcategory,decision,recommendation,priority,decision_reason,rupee_value_at_stake,stockout_risk,overstock_risk,coverage_weeks,demand_rate_weekly,forecast_rate_weekly,preferred_demand_source,data_quality_flag
SKU03206,Home Care,Pest Control,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,54085.433333333334,0.0,1.0,181.5,1.3333333333333333,1.5,d3_forecast,insufficient_data
SKU02661,Frozen Foods,Ice Cream,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,54082.153333333335,0.0,1.0,93.75,1.25,1.3333333333333333,d3_forecast,low_history
SKU00891,Electronics & Accessories,Batteries,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,54004.61800000001,0.0,1.0,55.80246913580246,2.0,2.0250000000000004,d3_forecast,low_history
SKU01918,Home & Kitchen,Cookware,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,53986.5,0.0,1.0,166.0,1.0,1.0,d3_forecast,insufficient_data
SKU01553,Electronics & Accessories,Batteries,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,53954.5,0.0,1.0,57.04347826086956,1.6,1.4375,d3_forecast,low_history
SKU02156,Beverages,Juices,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,53931.78,0.0,1.0,280.0,2.0,1.75,d3_forecast,low_history
SKU02839,Home & Kitchen,Cookware,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,53898.63999999999,0.0,1.0,22.71428571428571,2.3333333333333335,3.125,d3_forecast,insufficient_data
SKU04110,Grocery,Pulses & Lentils,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,53874.700000000004,0.0,1.0,72.0,2.4285714285714284,2.2916666666666665,d3_forecast,low_history
SKU02792,Stationery & Office,Office Supplies,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,53811.73,0.0,1.0,116.99999999999999,2.3333333333333335,1.5,d3_forecast,insufficient_data
SKU00321,Electronics & Accessories,Batteries,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,53790.22666666667,0.0,1.0,47.14285714285714,2.3333333333333335,3.0,d3_forecast,insufficient_data
SKU01064,Home & Kitchen,Cookware,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,53586.14666666667,0.0,1.0,222.6,1.6666666666666667,2.0,d3_forecast,insufficient_data
SKU02644,Frozen Foods,Frozen Meat,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,53543.075999999994,0.0,1.0,47.19101123595505,2.5,2.225,d3_forecast,low_history
SKU04387,Grocery,Spices & Seasoning,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,53431.99,0.0,1.0,149.66666666666666,3.0,0.0,d3_forecast,insufficient_data
SKU01134,Apparel & Footwear,Men's Wear,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,53401.21,0.0,1.0,57.0,1.0,0.0,d3_forecast,insufficient_data
SKU00455,Apparel & Footwear,Kids Wear,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,53340.16,0.0,1.0,27.27272727272727,2.0,2.2,d3_forecast,low_history
SKU04213,Home Care,Pest Control,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,53299.98,0.0,1.0,155.0,1.0,1.0,d3_forecast,insufficient_data
SKU02820,Health & Wellness,First Aid,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,53280.46749999999,0.0,1.0,69.56521739130434,1.7777777777777777,1.4375,d3_forecast,ok
SKU01653,Home Care,Surface Cleaners,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,53248.149999999994,0.0,1.0,125.25,1.5,1.3333333333333333,d3_forecast,low_history
SKU01523,Dairy & Bakery,Butter & Ghee,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,53233.47333333333,0.0,1.0,160.42105263157893,2.142857142857143,1.5833333333333335,d3_forecast,low_history
SKU01376,Grocery,Rice & Grains,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,53197.393333333326,0.0,1.0,115.5,1.3333333333333333,1.5,d3_forecast,insufficient_data
SKU04474,Grocery,Spices & Seasoning,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,53172.12,0.0,1.0,287.8571428571429,1.6666666666666667,1.4,d3_forecast,low_history
SKU03588,Frozen Foods,Frozen Vegetables,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,53133.78,0.0,1.0,150.0,1.0,1.0,d3_forecast,insufficient_data
SKU01712,Dairy & Bakery,Bread,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,52888.020000000004,0.0,1.0,219.33333333333334,1.5,2.0,d3_forecast,insufficient_data
SKU00064,Home Care,Air Fresheners,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,52884.9,0.0,1.0,409.0,1.0,1.0,d3_forecast,insufficient_data
SKU02148,Home Care,Dishwashing,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,52859.28666666667,0.0,1.0,225.75,1.3333333333333333,1.5,d3_forecast,insufficient_data
SKU03045,Electronics & Accessories,Mobile Accessories,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,52631.41,0.0,0.453125,11.625,2.6666666666666665,2.5,d3_forecast,insufficient_data
SKU04303,Home Care,Air Fresheners,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,52416.259999999995,0.0,1.0,453.0,1.0,0.0,d3_forecast,insufficient_data
SKU02357,Home Care,Laundry,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,52368.310000000005,0.0,1.0,150.33333333333334,3.0,0.0,d3_forecast,insufficient_data
SKU03985,Stationery & Office,Notebooks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,52357.02,0.0,1.0,194.5,2.0,0.0,d3_forecast,insufficient_data
SKU00780,Frozen Foods,Frozen Meat,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,52282.9825,0.0,1.0,82.71698113207547,2.2,1.65625,d3_forecast,low_history
SKU04013,Frozen Foods,Ice Cream,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,52267.14,0.0,1.0,64.4,2.5,4.0,d3_forecast,insufficient_data
SKU03396,Health & Wellness,OTC Medicine,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,52140.293333333335,0.0,1.0,48.00000000000001,2.4285714285714284,2.333333333333333,d3_forecast,low_history
SKU00783,Dairy & Bakery,Butter & Ghee,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,52113.240000000005,0.0,1.0,442.0,1.0,0.0,d3_forecast,insufficient_data
SKU04991,Personal Care,Hair Care,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,52072.950000000004,0.0,1.0,209.14285714285714,1.6,1.75,d3_forecast,low_history
SKU04001,Dairy & Bakery,Yogurt,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,52012.87,0.0,1.0,288.6666666666667,1.5,1.0,d3_forecast,insufficient_data
SKU01146,Frozen Foods,Ice Cream,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,52008.5,0.0,1.0,140.66666666666666,3.0,3.0,d3_forecast,insufficient_data
SKU00267,Stationery & Office,Writing Instruments,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,51996.520000000004,0.0,1.0,528.0,1.0,1.0,d3_forecast,insufficient_data
SKU03406,Home Care,Pest Control,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,51987.526666666665,0.0,1.0,181.2,1.6666666666666667,1.0,d3_forecast,insufficient_data
SKU00829,Personal Care,Hair Care,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,51967.090000000004,0.0,1.0,48.333333333333336,3.0,3.0,d3_forecast,insufficient_data
SKU01632,Personal Care,Skin Care,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,51939.090000000004,0.0,1.0,79.6,2.5,1.0,d3_forecast,insufficient_data
SKU00082,Home & Kitchen,Storage & Containers,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,51861.72,0.0,1.0,77.77777777777777,2.0,2.25,d3_forecast,low_history
SKU04558,Frozen Foods,Frozen Vegetables,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,51759.149999999994,0.0,1.0,97.0,1.0,1.0,d3_forecast,insufficient_data
SKU00374,Apparel & Footwear,Footwear,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,51680.79,0.0,1.0,46.0,1.5,1.0,d3_forecast,insufficient_data
SKU02807,Beverages,Coffee,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,51671.24666666666,0.0,1.0,274.2,1.6666666666666667,1.875,d3_forecast,insufficient_data
SKU00130,Grocery,Pulses & Lentils,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,51655.9,0.0,1.0,45.0,5.0,0.0,d3_forecast,insufficient_data
SKU04022,Dairy & Bakery,Eggs,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,51622.89,0.0,1.0,159.5,2.0,0.0,d3_forecast,insufficient_data
SKU02891,Personal Care,Men's Grooming,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,51619.51285714286,0.0,1.0,53.421052631578945,2.5,2.7142857142857144,d3_forecast,ok
SKU04238,Grocery,Sugar & Salt,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,51603.49333333334,0.0,1.0,201.0,1.3333333333333333,1.4375,d3_forecast,insufficient_data
SKU04774,Electronics & Accessories,Mobile Accessories,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,51590.579999999994,0.0,1.0,226.0,1.0,1.0,d3_forecast,insufficient_data
SKU02953,Grocery,Pulses & Lentils,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,51540.16,0.0,1.0,177.00000000000003,2.0,1.9999999999999998,d3_forecast,low_history
SKU03309,Home & Kitchen,Storage & Containers,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,51483.534999999996,0.0,1.0,76.64516129032259,1.25,1.2916666666666665,d3_forecast,low_history
SKU03335,Personal Care,Skin Care,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,51442.159999999996,0.0,1.0,57.9,3.3333333333333335,2.5,d3_forecast,insufficient_data
SKU01772,Frozen Foods,Frozen Meat,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,51349.74,0.0,1.0,133.0,2.0,1.0,d3_forecast,insufficient_data
SKU00319,Snacks & Confectionery,Chocolates,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,51335.69,0.0,1.0,388.6666666666667,1.8,1.5,d3_forecast,low_history
SKU02801,Grocery,Flour & Atta,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,51284.32,0.0,1.0,129.5,2.0,2.0,d3_forecast,ok
SKU02168,Home Care,Pest Control,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,51250.65,0.0,1.0,86.11764705882354,2.25,2.125,d3_forecast,low_history
SKU03317,Frozen Foods,Frozen Meat,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,51231.25,0.0,1.0,62.333333333333336,3.0,0.0,d3_forecast,insufficient_data
SKU02587,Frozen Foods,Frozen Vegetables,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,51204.22666666668,0.0,1.0,59.25,2.6666666666666665,2.5,d3_forecast,insufficient_data
SKU03412,Snacks & Confectionery,Chips & Crisps,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,51159.590000000004,0.0,1.0,513.0,1.0,0.0,d3_forecast,insufficient_data
SKU02166,Grocery,Cooking Oil,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,50848.36,0.0,1.0,53.333333333333336,3.0,4.0,d3_forecast,insufficient_data
SKU01872,Health & Wellness,OTC Medicine,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,50844.795,0.0,1.0,94.79245283018868,2.0,1.65625,d3_forecast,low_history
SKU03430,Grocery,Flour & Atta,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,50721.96,0.0,1.0,67.66666666666667,3.0,3.5,d3_forecast,insufficient_data
SKU03817,Apparel & Footwear,Kids Wear,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,50635.950000000004,0.0,1.0,40.333333333333336,3.0,0.0,d3_forecast,insufficient_data
SKU00497,Home Care,Pest Control,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,50634.62,0.0,1.0,79.66666666666667,3.0,5.0,d3_forecast,insufficient_data
SKU01657,Grocery,Cooking Oil,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,50615.46,0.0,1.0,282.0,1.0,0.0,d3_forecast,insufficient_data
SKU02609,Personal Care,Men's Grooming,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,50611.35,0.0,1.0,96.94117647058823,2.090909090909091,2.125,d3_forecast,ok
SKU04593,Home Care,Surface Cleaners,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,50584.920000000006,0.0,1.0,115.0,4.0,0.0,d3_forecast,insufficient_data
SKU02071,Stationery & Office,Writing Instruments,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,50548.099006321245,0.0,1.0,171.25306462856128,2.0833333333333335,2.1313487194618412,d3_forecast,ok
SKU03857,Dairy & Bakery,Eggs,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,50496.52666666667,0.0,1.0,196.9090909090909,2.0,1.8333333333333335,d3_forecast,low_history
SKU03762,Stationery & Office,Writing Instruments,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,50459.86,0.0,1.0,139.66666666666666,3.0,0.0,d3_forecast,insufficient_data
SKU01739,Grocery,Rice & Grains,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,50370.50083333333,0.0,1.0,78.18556701030928,2.0,2.020833333333333,d3_forecast,low_history
SKU03398,Home & Kitchen,Home Decor,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,50354.85,0.0,1.0,26.142857142857142,2.3333333333333335,2.0,d3_forecast,insufficient_data
